customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST0864,Brady,Nichols,jwade@example.org,001-439-485-8075x6457,2024-10-06,South Nicolehaven,Kentucky,San Marino,46-60
CUST0865,Candice,Conrad,williamspence@example.org,(977)790-9095x44963,2025-12-05,West Mauriceburgh,Colorado,Sudan,46-60
CUST0866,Brenda,Pierce,oliviaruiz@example.com,+1-460-816-1969x00834,2025-05-28,Hughesfort,West Virginia,Nauru,26-35
CUST0867,Carrie,Bailey,smithmelinda@example.net,001-457-884-0185x713,2025-02-06,West Jeremyton,Utah,Papua New Guinea,36-45
CUST0868,James,Hernandez,mannsamuel@example.org,9623813557,2024-04-07,Ryanside,Colorado,American Samoa,46-60
CUST0869,Madison,Rowe,marshallcynthia@example.com,7044959562,2025-09-08,Taylormouth,Oregon,Western Sahara,18-25
CUST0870,Michele,Craig,jessica71@example.com,001-909-877-2193x140,2025-11-25,East Stephen,Maine,Pakistan,60+
CUST0871,Andrea,Griffin,joe70@example.org,(965)422-8541x1325,2025-08-20,West Alanberg,Indiana,Azerbaijan,46-60
CUST0872,Rebecca,Allen,sara21@example.com,7468348440,2024-04-27,Timland,Kentucky,Ukraine,18-25
CUST0873,Danny,Knight,nicholas84@example.net,991-588-6961x997,2025-08-06,Olsontown,Michigan,Morocco,26-35
CUST0874,Ryan,Chen,susansteele@example.net,808-948-8032x80595,2024-11-05,Hancockhaven,Indiana,Mali,18-25
CUST0875,Christina,Hart,dustinthomas@example.com,730-515-3730x347,2024-11-16,Hectorchester,South Carolina,Malaysia,18-25
CUST0876,Sally,Gordon,dawn69@example.org,5713086866,2025-05-12,Myerstown,California,Indonesia,18-25
CUST0877,Cory,Gonzalez,kevin48@example.org,356.405.5330x01114,2025-06-13,Brianland,Oklahoma,Togo,46-60
CUST0878,Mark,Anderson,jacksondanielle@example.com,(807)995-6461x7286,2025-05-22,Gilbertstad,New York,Saint Vincent and the Grenadines,18-25
CUST0879,Lisa,Mays,cruzdonald@example.org,+1-252-678-4575x0947,2025-10-07,Vegahaven,Wyoming,Iceland,60+
CUST0880,Lori,Gross,meredithwalker@example.org,+1-971-543-6924x4998,2024-02-27,Port Janice,Virginia,Congo,60+
CUST0881,Lauren,Bryan,nicholassanchez@example.com,001-444-624-3264,2024-06-08,Pearsonborough,Massachusetts,Kenya,18-25
CUST0882,Tiffany,Juarez,oblair@example.net,605-254-8730x7368,2024-05-28,West Leslieton,Georgia,Venezuela,60+
CUST0883,Heather,Coleman,ronald22@example.com,610-863-2215,2024-02-21,Lake Ericafurt,Wyoming,Anguilla,26-35
CUST0884,Gerald,Romero,jessicawilliams@example.net,998.818.2821,2024-03-14,Sylviaview,Wyoming,Japan,36-45
CUST0885,Angela,Bauer,reynoldsteresa@example.net,722.619.5028,2024-04-07,Port Anthony,California,Mexico,36-45
CUST0886,Tara,Smith,smendoza@example.org,793.450.2991,2025-11-18,South Christopherbury,Oregon,Swaziland,36-45
CUST0887,Peter,Larsen,clarkbarbara@example.com,285.872.0073x678,2025-08-11,Lake Nancyview,Massachusetts,Dominica,26-35
CUST0888,Brian,Roberts,bradley55@example.net,770.563.1135x17419,2025-11-20,Port Michael,Connecticut,Saint Lucia,26-35
CUST0889,Lauren,Benton,shannonmiller@example.org,(856)227-6651,2024-04-18,Port Nicole,Hawaii,United Arab Emirates,46-60
CUST0890,Melissa,Macdonald,joy69@example.net,001-508-222-3720x55183,2025-04-09,Beckyborough,Wyoming,Singapore,36-45
CUST0891,Tracy,Joseph,robinsonnicole@example.org,+1-708-583-6496x29914,2025-06-14,North Larry,Connecticut,South Africa,36-45
CUST0892,Rebecca,Lopez,brownthomas@example.com,446.731.7759x8457,2024-12-23,West Michael,Michigan,Chad,46-60
CUST0893,Brandy,Ramsey,jennifer28@example.org,(386)214-0221x724,2024-12-31,Nicoletown,Nebraska,Papua New Guinea,60+
CUST0894,David,Serrano,ibrown@example.com,269.985.3490,2025-11-30,Gatesmouth,South Carolina,Australia,18-25
CUST0895,Carla,Lester,boyermeghan@example.com,968.341.4275,2025-03-03,Phillipsstad,Arkansas,Guinea,26-35
CUST0896,Dennis,Hernandez,qpeterson@example.com,001-931-918-6822x21829,2024-01-02,Hutchinsonmouth,New Mexico,French Southern Territories,46-60
CUST0897,Rebecca,Doyle,paula83@example.org,636.451.4826x49485,2024-04-19,Kellymouth,Utah,El Salvador,36-45
CUST0898,Joshua,Dorsey,sandrarice@example.com,(916)449-7298x122,2025-11-18,Tracifort,Montana,Comoros,60+
CUST0899,Karen,Hill,brandimartinez@example.com,001-233-889-6321x4779,2024-12-09,Leebury,Virginia,Macao,46-60
CUST0900,Jessica,White,ajenkins@example.com,988-380-8690x265,2025-03-14,New Nathanmouth,Florida,Bahrain,60+
CUST0901,Terri,Barnes,morrisdennis@example.com,+1-537-637-9470x47472,2025-02-07,Mendozafurt,Vermont,Vietnam,26-35
CUST0902,Richard,Grant,joseph83@example.org,482-628-9232,2024-03-30,North Shawnville,Hawaii,Oman,46-60
CUST0903,Jason,Olson,christina69@example.net,943-967-3131,2025-03-06,North Elizabethchester,Virginia,Zimbabwe,46-60
CUST0904,Kimberly,Burke,lauren16@example.net,(910)292-9911,2024-07-12,Lake Jennifershire,Delaware,Greenland,46-60
CUST0905,Brandon,Huang,johnsoncandice@example.com,7042315399,2024-07-04,Rebekahchester,Idaho,Latvia,60+
CUST0906,Cody,Gray,ufoley@example.net,001-343-605-6386,2025-05-15,West Karen,New York,Macao,26-35
CUST0907,Brent,Smith,jason19@example.com,+1-457-519-4359,2024-09-09,South Robin,Connecticut,Suriname,60+
CUST0908,Christopher,Howard,deanglenda@example.org,+1-707-958-0697x6430,2025-02-19,Port Damonborough,Vermont,Reunion,36-45
CUST0909,Shelby,Simon,howardalexander@example.org,(708)738-4107,2025-07-24,Richardstad,Connecticut,Haiti,26-35
CUST0910,Courtney,Miller,whitney99@example.org,291-245-1373,2025-04-02,Evansstad,Connecticut,Zimbabwe,46-60
CUST0911,Taylor,Houston,jason64@example.net,(729)780-1569,2025-12-28,West James,New Jersey,Saint Pierre and Miquelon,36-45
CUST0912,Linda,Schneider,mariebarrera@example.com,+1-695-253-7364x919,2024-07-29,Romeroborough,California,Madagascar,36-45
CUST0913,Ryan,Hatfield,xmiller@example.net,695.428.3807x66203,2024-07-22,East Dakotaside,Montana,Holy See (Vatican City State),60+
CUST0914,Michael,Larsen,jonesbarry@example.net,514.559.1080x040,2025-02-26,Susanburgh,Vermont,Albania,18-25
CUST0915,Pamela,Ramirez,harrisonstephanie@example.net,001-484-703-6229x0593,2025-01-21,Clarktown,New Mexico,Peru,36-45
CUST0916,Sarah,King,iclark@example.net,(651)636-0636x45441,2024-02-10,Larsenberg,New Jersey,Dominica,18-25
CUST0917,Adam,Jensen,watsonjason@example.org,(753)829-2384,2025-04-30,West James,Arkansas,Brazil,36-45
CUST0918,Patricia,White,pramsey@example.com,719.275.9487x9096,2025-09-15,Boyerland,Colorado,Cameroon,26-35
CUST0919,Kristen,Murray,marcusward@example.net,(305)979-3552x6922,2024-04-07,Marieshire,Mississippi,Yemen,60+
CUST0920,Paul,Sandoval,chelsea22@example.net,7937115692,2025-02-08,Jacksonfort,South Dakota,Argentina,46-60
CUST0921,Carol,Clark,jeffrey22@example.org,453-784-7578,2025-12-30,Richardmouth,Ohio,Vanuatu,26-35
CUST0922,Janet,Smith,wmurphy@example.net,828.661.9103x23334,2024-12-28,Flynnhaven,Wisconsin,Antarctica (the territory South of 60 deg S),60+
CUST0923,Rachel,Brennan,patrick99@example.com,610-804-7254,2025-05-05,West Williamborough,New Hampshire,Belarus,60+
CUST0924,Christian,Thompson,hernandezanna@example.net,001-605-841-6524x8418,2025-10-12,Port Erin,Nebraska,Gabon,26-35
CUST0925,Natasha,Harris,hallangelica@example.org,+1-923-725-5131x5771,2025-03-15,New Amandaborough,Tennessee,Yemen,46-60
CUST0926,Sarah,Meyers,fcortez@example.org,(617)802-8794x3493,2024-11-01,New Annette,Illinois,Timor-Leste,46-60
CUST0927,Donald,Compton,jennifersimmons@example.com,(719)622-3714,2024-03-17,West Makayla,Tennessee,Zambia,60+
CUST0928,Paula,Goodwin,williamsryan@example.org,746.852.2284,2025-04-28,North Reginafurt,Tennessee,Moldova,26-35
CUST0929,Lisa,Norman,william13@example.net,+1-420-275-5419x8112,2024-06-23,New Michael,Rhode Island,Peru,36-45
CUST0930,Gabriela,Walker,rachelhahn@example.org,001-470-737-2443x46926,2024-07-26,Lopezshire,Montana,Holy See (Vatican City State),36-45
CUST0931,Jeffrey,Chambers,alexandria37@example.com,352.487.4401x937,2024-10-01,East Brianview,Florida,Niue,60+
CUST0932,Gregory,Harris,nortonspencer@example.com,+1-463-493-8522x170,2025-09-17,Howardchester,Nevada,Mali,26-35
CUST0933,Beth,Hardy,hdavis@example.org,001-802-639-1032,2025-03-05,West Davidfurt,New Mexico,China,46-60
CUST0934,Michael,Ball,brittany98@example.com,682.630.2552x30984,2025-04-07,East Kathy,Connecticut,Azerbaijan,36-45
CUST0935,Angelica,Parker,lucerodonald@example.com,(762)597-0394,2024-03-10,Nobleville,North Dakota,Belgium,60+
CUST0936,Fred,Grant,autumn97@example.org,001-808-405-9782,2024-06-14,Michaelfurt,Pennsylvania,Aruba,36-45
CUST0937,Tina,Gutierrez,websterjason@example.net,(698)963-0107,2025-05-18,New Brandonhaven,Massachusetts,Afghanistan,26-35
CUST0938,Hayden,Martinez,vincentstrickland@example.net,+1-941-830-2252x8608,2025-09-16,Johnmouth,Ohio,Poland,18-25
CUST0939,James,Perez,garrettjason@example.net,919.882.2994,2024-01-07,East Paulatown,Arizona,Guadeloupe,18-25
CUST0940,Emily,Nguyen,aaguilar@example.com,724.913.6197,2024-03-27,Phillipsborough,Delaware,Mayotte,36-45
CUST0941,Caitlin,Jimenez,shannon48@example.org,841.811.6963,2024-05-28,Lake Joseph,Massachusetts,Nauru,36-45
CUST0942,Nathan,Pearson,vincent14@example.com,641.543.7753x9266,2025-07-16,Andersonfort,Wisconsin,Solomon Islands,26-35
CUST0943,Rebekah,Martinez,jarvispatrick@example.net,001-960-507-6552x549,2025-07-28,Port Mariaberg,Kansas,Zambia,26-35
CUST0944,Craig,Mueller,havila@example.org,736.465.2376x3779,2025-03-17,Port Joshualand,Idaho,Germany,18-25
CUST0945,Juan,Holt,boydrobert@example.com,(281)483-4525x62951,2025-07-01,North Joshua,Indiana,Cayman Islands,36-45
CUST0946,William,Jones,danielle13@example.org,001-979-699-2553x48811,2024-11-18,Emilymouth,Connecticut,Saint Lucia,18-25
CUST0947,Michael,Barnes,benjamingraham@example.org,001-328-254-6741x44655,2024-07-20,Christinaland,Kansas,Puerto Rico,18-25
CUST0948,Amber,Alvarez,sstewart@example.org,(962)376-7847x273,2024-06-26,Port Josephville,South Dakota,Turkey,18-25
CUST0949,Bryan,Small,nbarrera@example.org,(665)693-3558,2024-01-24,Hendersonhaven,Ohio,Christmas Island,46-60
CUST0950,Michelle,Mcintosh,mmeyer@example.net,949-592-9530,2025-02-27,Elizabethmouth,Connecticut,Haiti,26-35
CUST0951,Kathleen,Martinez,john33@example.com,001-952-878-7902,2025-04-13,Romerostad,Arkansas,Senegal,46-60
CUST0952,Michelle,Hall,andrew88@example.com,366.790.9435x19774,2025-01-24,Scottton,Montana,Burundi,46-60
CUST0953,Michael,Russell,christopherlong@example.net,8846735222,2024-10-23,Bowenshire,Mississippi,Niger,60+
CUST0954,Christopher,Rodriguez,scottbarton@example.org,+1-928-659-0338x075,2025-07-28,Brettchester,Vermont,Afghanistan,60+
CUST0955,Sara,Davenport,perkinsmichael@example.net,859-557-1121,2025-01-01,Port Amandaville,North Carolina,Gibraltar,46-60
CUST0956,Cheyenne,Welch,james50@example.org,323-990-6929x99282,2024-12-07,Jamesview,Georgia,Gabon,60+
CUST0957,Pamela,Taylor,amy37@example.org,2399156072,2024-09-14,New Stevenfort,Texas,Swaziland,18-25
CUST0958,Patrick,Duffy,taylorbell@example.org,511.347.8648x84105,2025-07-29,North Austin,Michigan,Faroe Islands,36-45
CUST0959,Diane,Stephens,haleymcneil@example.org,936.778.5627x37816,2024-02-14,Jasonfort,Kansas,Colombia,46-60
CUST0960,Ana,Wilson,ogilbert@example.com,(667)665-5971,2024-07-01,West Kimberly,Hawaii,South Africa,46-60
CUST0961,Becky,Ewing,sblake@example.net,(711)209-3602x24750,2025-07-18,Waltermouth,Virginia,Pakistan,26-35
CUST0962,Randy,Williams,matthewskimberly@example.org,771-656-5387x27382,2025-06-20,Allisontown,Illinois,Albania,36-45
CUST0963,Mark,Jenkins,shawn64@example.org,363.800.9757x0296,2025-10-20,Port Julianport,Oklahoma,Ethiopia,60+
CUST0964,Jennifer,Lambert,christophercross@example.com,349-842-5048,2024-11-26,West Danielberg,New Jersey,Qatar,18-25
CUST0965,Jasmine,Meyer,ethanmcbride@example.net,2437743331,2024-10-15,New Phillipville,Kentucky,Sao Tome and Principe,26-35
CUST0966,Jessica,Kirk,stevencruz@example.com,615-606-4737x202,2025-01-23,New Terrimouth,Utah,Jordan,26-35
CUST0967,Kevin,Soto,ashleyroberts@example.com,(773)403-9648,2024-10-12,Meganburgh,Illinois,Lao People's Democratic Republic,36-45
CUST0968,Jack,Davis,jason45@example.com,(284)956-6814,2024-07-30,Shawnshire,Michigan,Estonia,18-25
CUST0969,Steven,Hebert,matthew78@example.net,900-307-8786x687,2024-12-07,Mcdanielmouth,Utah,San Marino,36-45
CUST0970,Daniel,Harrison,meagan17@example.org,+1-582-989-8155x7834,2024-11-11,North Melissa,Alaska,Philippines,36-45
CUST0971,Jacqueline,Heath,castillorobert@example.com,(895)272-9490,2025-04-17,Edwinburgh,Colorado,Korea,18-25
CUST0972,Michael,Lawson,paulrachel@example.com,(622)952-7844x33650,2025-09-04,Smithtown,Georgia,Kiribati,26-35
CUST0973,Joel,Perez,tnorman@example.net,(540)336-8733x9721,2024-01-25,South Diamond,Texas,Saint Helena,26-35
CUST0974,Jeremy,Obrien,csullivan@example.org,778-529-8119x736,2025-06-03,South Brandon,New York,Indonesia,18-25
CUST0975,Kyle,Holland,yhooper@example.org,282-680-8584x486,2024-12-14,Lake Chrisport,Minnesota,Palestinian Territory,60+
CUST0976,Tara,Allen,kmarquez@example.org,001-851-457-1175x20039,2025-11-02,Amyberg,Nevada,Cayman Islands,26-35
CUST0977,Alexandria,Pearson,fcrawford@example.com,(849)926-7124,2025-04-14,Dickersonburgh,Wisconsin,Namibia,36-45
CUST0978,Timothy,Ali,harveydylan@example.com,+1-321-860-2447x01026,2024-05-25,West Krystalport,Colorado,Bulgaria,36-45
CUST0979,Terry,Riley,brian01@example.net,3364401433,2025-08-25,Kendraberg,Nebraska,Saint Lucia,26-35
CUST0980,Derek,Garrison,tammyadams@example.net,812.218.7341x92819,2024-12-12,Davisberg,Missouri,Bosnia and Herzegovina,36-45
CUST0981,Keith,Dalton,steven56@example.net,+1-248-541-5840x28557,2025-05-27,Lake Samantha,North Carolina,Martinique,46-60
CUST0982,Timothy,Lucas,larryflores@example.net,505.571.6121x9312,2024-08-17,New Danieltown,Utah,India,26-35
CUST0983,Dwayne,Davidson,seanharrington@example.org,(318)898-9736,2025-03-07,Joneshaven,Alabama,Estonia,26-35
CUST0984,Sean,Saunders,michael65@example.net,537.441.5412x094,2024-09-30,Martinview,Michigan,Sierra Leone,46-60
CUST0985,Judy,Mitchell,hernandezjoann@example.org,940.719.7204x54719,2025-07-10,Williamsborough,Washington,Niue,60+
CUST0986,Joan,Johnson,bushsteve@example.org,853-387-0082x8066,2024-05-17,East Conniestad,Texas,Belize,36-45
CUST0987,Eric,Oconnor,agomez@example.com,001-590-682-4785x31542,2025-03-03,East Anthonyberg,Nebraska,Eritrea,26-35
CUST0988,Sarah,Miranda,fowlerjennifer@example.com,318.301.4751x9720,2024-05-28,Courtneyhaven,Delaware,Tanzania,60+
CUST0989,Phillip,Petty,gkim@example.com,365-969-9849,2025-12-17,Ramirezton,Kentucky,Montenegro,26-35
CUST0990,Nicole,Sanchez,gonzalezchristopher@example.com,(250)876-4403x4026,2025-04-01,Port Ashley,Arkansas,Guam,18-25
CUST0991,Micheal,Pham,phillip17@example.net,(600)855-0844x45402,2025-08-29,Jasonland,Vermont,Pitcairn Islands,46-60
CUST0992,Julia,Landry,patriciajohnson@example.net,+1-664-957-0325x04351,2025-04-13,New Steven,Indiana,Nigeria,36-45
CUST0993,Ross,Johns,stevenbrown@example.org,314.297.8899x983,2024-04-03,North Michael,Rhode Island,Turkey,36-45
CUST0994,Mary,Ortiz,liedward@example.net,4768421780,2024-09-18,New Marcusburgh,Kentucky,Brunei Darussalam,36-45
CUST0995,Taylor,Smith,rick77@example.org,813-219-1306,2024-02-17,North Jenniferland,Montana,Palau,36-45
CUST0996,Robert,Brown,victor52@example.org,472.263.5395x583,2024-10-27,Lake Angela,Georgia,Djibouti,26-35
CUST0997,Karen,Lewis,tammy92@example.org,977-830-4176x431,2025-04-02,South John,Arkansas,Mauritius,26-35
CUST0998,Paula,Livingston,nichole05@example.net,+1-771-655-4940,2025-10-27,West Alexandria,Hawaii,French Polynesia,26-35
CUST0999,Grace,Hansen,fischerkelly@example.org,669.271.4718x98454,2024-04-22,South Timothyland,Wisconsin,Korea,36-45
CUST1000,Tara,Knapp,obrienjeffrey@example.net,3839646570,2024-10-14,Ramoston,Utah,Serbia,18-25
